Calculation1,Number of Records,Base Experience,Base Happiness,Base Stat,Capture Rate,Color Id,Conquest Order,Effort,Evolution Chain Id,Evolves From Species Id,Forms Switchable,Gender Rate,Generation Id (Generation Names.Csv),Generation Id,Growth Rate Id,Habitat Id,Has Gender Differences,Hatch Counter,Height,Id (Generations.Csv),Id (Pokemon Species.Csv),Id,Identifier (Generations.Csv),Identifier (Pokemon Species.Csv),Identifier,Is Baby,Is Default,Local Language Id (Generation Names.Csv),Local Language Id (Type Names.Csv),Local Language Id,Main Region Id,Name (Generation Names.Csv),Name (Type Names.Csv),Name,Order (Pokemon Species.Csv),Order,Pokemon Id (Pokemon Types.Csv),Pokemon Id,Shape Id,Slot,Species Id,Stat Id (Stat Names.Csv),Stat Id,Type Id (Type Names.Csv),Type Id,Weight
48,1,169,70,48,90,4,,0,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,633,724,632,632,14,2,632,4,4,9,9,330
48,1,169,70,48,90,4,,0,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,633,724,632,632,14,2,632,5,5,9,9,330
109,1,169,70,109,90,4,,0,322,,0,4,5,5,2,,0,20,3,5,632,632,generation-v,durant,durant,0,1,6,5,5,5,Generation V,Acier,Vitesse,633,724,632,632,14,2,632,6,6,9,9,330
52,1,60,35,52,45,2,90,0,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,PV,634,725,633,633,8,2,633,1,1,16,16,173
65,1,60,35,65,45,2,90,1,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,Attaque,634,725,633,633,8,2,633,2,2,16,16,173
50,1,60,35,50,45,2,90,0,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,Défense,634,725,633,633,8,2,633,3,3,16,16,173
45,1,60,35,45,45,2,90,0,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,Attaque Spéciale,634,725,633,633,8,2,633,4,4,16,16,173
50,1,60,35,50,45,2,90,0,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,Défense Spéciale,634,725,633,633,8,2,633,5,5,16,16,173
38,1,60,35,38,45,2,90,0,323,,0,4,5,5,1,,0,40,8,5,633,633,generation-v,deino,deino,0,1,6,5,5,5,Generation V,Dragon,Vitesse,634,725,633,633,8,2,633,6,6,16,16,173
72,1,147,35,72,45,2,91,0,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,PV,635,726,634,634,8,2,634,1,1,16,16,500
85,1,147,35,85,45,2,91,2,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,Attaque,635,726,634,634,8,2,634,2,2,16,16,500
70,1,147,35,70,45,2,91,0,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,Défense,635,726,634,634,8,2,634,3,3,16,16,500
65,1,147,35,65,45,2,91,0,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,Attaque Spéciale,635,726,634,634,8,2,634,4,4,16,16,500
70,1,147,35,70,45,2,91,0,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,Défense Spéciale,635,726,634,634,8,2,634,5,5,16,16,500
58,1,147,35,58,45,2,91,0,323,633,0,4,5,5,1,,0,40,14,5,634,634,generation-v,zweilous,zweilous,0,1,6,5,5,5,Generation V,Dragon,Vitesse,635,726,634,634,8,2,634,6,6,16,16,500
92,1,270,35,92,45,2,92,0,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,PV,636,727,635,635,6,2,635,1,1,16,16,1600
105,1,270,35,105,45,2,92,0,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,Attaque,636,727,635,635,6,2,635,2,2,16,16,1600
90,1,270,35,90,45,2,92,0,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,Défense,636,727,635,635,6,2,635,3,3,16,16,1600
125,1,270,35,125,45,2,92,3,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,Attaque Spéciale,636,727,635,635,6,2,635,4,4,16,16,1600
90,1,270,35,90,45,2,92,0,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,Défense Spéciale,636,727,635,635,6,2,635,5,5,16,16,1600
98,1,270,35,98,45,2,92,0,323,634,0,4,5,5,1,,0,40,18,5,635,635,generation-v,hydreigon,hydreigon,0,1,6,5,5,5,Generation V,Dragon,Vitesse,636,727,635,635,6,2,635,6,6,16,16,1600
55,1,72,70,55,45,9,173,0,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,PV,637,728,636,636,14,2,636,1,1,10,10,288
85,1,72,70,85,45,9,173,1,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,Attaque,637,728,636,636,14,2,636,2,2,10,10,288
55,1,72,70,55,45,9,173,0,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,Défense,637,728,636,636,14,2,636,3,3,10,10,288
50,1,72,70,50,45,9,173,0,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,637,728,636,636,14,2,636,4,4,10,10,288
55,1,72,70,55,45,9,173,0,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,637,728,636,636,14,2,636,5,5,10,10,288
60,1,72,70,60,45,9,173,0,324,,0,4,5,5,1,,0,40,11,5,636,636,generation-v,larvesta,larvesta,0,1,6,5,5,5,Generation V,Feu,Vitesse,637,728,636,636,14,2,636,6,6,10,10,288
85,1,248,70,85,15,9,174,0,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,PV,638,729,637,637,13,2,637,1,1,10,10,460
60,1,248,70,60,15,9,174,0,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,Attaque,638,729,637,637,13,2,637,2,2,10,10,460
65,1,248,70,65,15,9,174,0,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,Défense,638,729,637,637,13,2,637,3,3,10,10,460
135,1,248,70,135,15,9,174,3,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,638,729,637,637,13,2,637,4,4,10,10,460
105,1,248,70,105,15,9,174,0,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,638,729,637,637,13,2,637,5,5,10,10,460
100,1,248,70,100,15,9,174,0,324,636,0,4,5,5,1,,0,40,16,5,637,637,generation-v,volcarona,volcarona,0,1,6,5,5,5,Generation V,Feu,Vitesse,638,729,637,637,13,2,637,6,6,10,10,460
91,1,261,35,91,3,2,,0,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,PV,639,730,638,638,8,2,638,1,1,2,2,2500
90,1,261,35,90,3,2,,0,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,Attaque,639,730,638,638,8,2,638,2,2,2,2,2500
129,1,261,35,129,3,2,,3,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,Défense,639,730,638,638,8,2,638,3,3,2,2,2500
90,1,261,35,90,3,2,,0,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,Attaque Spéciale,639,730,638,638,8,2,638,4,4,2,2,2500
72,1,261,35,72,3,2,,0,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,Défense Spéciale,639,730,638,638,8,2,638,5,5,2,2,2500
108,1,261,35,108,3,2,,0,325,,0,-1,5,5,1,,0,80,21,5,638,638,generation-v,cobalion,cobalion,0,1,6,5,5,5,Generation V,Combat,Vitesse,639,730,638,638,8,2,638,6,6,2,2,2500
91,1,261,35,91,3,4,191,0,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,PV,640,731,639,639,8,2,639,1,1,2,2,2600
129,1,261,35,129,3,4,191,3,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,Attaque,640,731,639,639,8,2,639,2,2,2,2,2600
90,1,261,35,90,3,4,191,0,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,Défense,640,731,639,639,8,2,639,3,3,2,2,2600
72,1,261,35,72,3,4,191,0,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,Attaque Spéciale,640,731,639,639,8,2,639,4,4,2,2,2600
90,1,261,35,90,3,4,191,0,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,Défense Spéciale,640,731,639,639,8,2,639,5,5,2,2,2600
108,1,261,35,108,3,4,191,0,326,,0,-1,5,5,1,,0,80,19,5,639,639,generation-v,terrakion,terrakion,0,1,6,5,5,5,Generation V,Combat,Vitesse,640,731,639,639,8,2,639,6,6,2,2,2600
91,1,261,35,91,3,5,,0,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,PV,641,732,640,640,8,2,640,1,1,2,2,2000
90,1,261,35,90,3,5,,0,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,Attaque,641,732,640,640,8,2,640,2,2,2,2,2000
72,1,261,35,72,3,5,,0,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,Défense,641,732,640,640,8,2,640,3,3,2,2,2000
90,1,261,35,90,3,5,,0,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,Attaque Spéciale,641,732,640,640,8,2,640,4,4,2,2,2000
129,1,261,35,129,3,5,,3,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,Défense Spéciale,641,732,640,640,8,2,640,5,5,2,2,2000
108,1,261,35,108,3,5,,0,327,,0,-1,5,5,1,,0,80,20,5,640,640,generation-v,virizion,virizion,0,1,6,5,5,5,Generation V,Combat,Vitesse,641,732,640,640,8,2,640,6,6,2,2,2000
79,1,261,90,79,3,2,,0,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,PV,643,735,642,642,4,2,642,1,1,3,3,610
115,1,261,90,115,3,2,,3,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,Attaque,643,735,642,642,4,2,642,2,2,3,3,610
70,1,261,90,70,3,2,,0,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,Défense,643,735,642,642,4,2,642,3,3,3,3,610
125,1,261,90,125,3,2,,0,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,643,735,642,642,4,2,642,4,4,3,3,610
80,1,261,90,80,3,2,,0,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,643,735,642,642,4,2,642,5,5,3,3,610
111,1,261,90,111,3,2,,0,329,,1,0,5,5,1,,0,120,15,5,642,642,generation-v,thundurus,thundurus-incarnate,0,1,6,5,5,5,Generation V,Vol,Vitesse,643,735,642,642,4,2,642,6,6,3,3,610
100,1,306,0,100,3,9,197,0,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,PV,644,737,643,643,9,2,643,1,1,10,10,3300
120,1,306,0,120,3,9,197,0,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,Attaque,644,737,643,643,9,2,643,2,2,10,10,3300
100,1,306,0,100,3,9,197,0,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,Défense,644,737,643,643,9,2,643,3,3,10,10,3300
150,1,306,0,150,3,9,197,3,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,Attaque Spéciale,644,737,643,643,9,2,643,4,4,10,10,3300
120,1,306,0,120,3,9,197,0,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,Défense Spéciale,644,737,643,643,9,2,643,5,5,10,10,3300
90,1,306,0,90,3,9,197,0,330,,0,-1,5,5,1,,0,120,32,5,643,643,generation-v,reshiram,reshiram,0,1,6,5,5,5,Generation V,Feu,Vitesse,644,737,643,643,9,2,643,6,6,10,10,3300
100,1,306,0,100,3,1,198,0,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,PV,645,738,644,644,6,2,644,1,1,13,13,3450
150,1,306,0,150,3,1,198,3,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,Attaque,645,738,644,644,6,2,644,2,2,13,13,3450
120,1,306,0,120,3,1,198,0,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,Défense,645,738,644,644,6,2,644,3,3,13,13,3450
120,1,306,0,120,3,1,198,0,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,Attaque Spéciale,645,738,644,644,6,2,644,4,4,13,13,3450
100,1,306,0,100,3,1,198,0,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,Défense Spéciale,645,738,644,644,6,2,644,5,5,13,13,3450
90,1,306,0,90,3,1,198,0,331,,0,-1,5,5,1,,0,120,29,5,644,644,generation-v,zekrom,zekrom,0,1,6,5,5,5,Generation V,Électrik,Vitesse,645,738,644,644,6,2,644,6,6,13,13,3450
89,1,270,90,89,3,3,,0,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,PV,646,739,645,645,4,2,645,1,1,3,3,680
125,1,270,90,125,3,3,,0,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,Attaque,646,739,645,645,4,2,645,2,2,3,3,680
90,1,270,90,90,3,3,,0,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,Défense,646,739,645,645,4,2,645,3,3,3,3,680
115,1,270,90,115,3,3,,3,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,Attaque Spéciale,646,739,645,645,4,2,645,4,4,3,3,680
80,1,270,90,80,3,3,,0,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,Défense Spéciale,646,739,645,645,4,2,645,5,5,3,3,680
101,1,270,90,101,3,3,,0,332,,1,0,5,5,1,,0,120,15,5,645,645,generation-v,landorus,landorus-incarnate,0,1,6,5,5,5,Generation V,Vol,Vitesse,646,739,645,645,4,2,645,6,6,3,3,680
125,1,297,0,125,3,4,,1,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,PV,647,741,646,646,6,2,646,1,1,15,15,3250
130,1,297,0,130,3,4,,1,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,Attaque,647,741,646,646,6,2,646,2,2,15,15,3250
90,1,297,0,90,3,4,,0,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,Défense,647,741,646,646,6,2,646,3,3,15,15,3250
130,1,297,0,130,3,4,,1,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,Attaque Spéciale,647,741,646,646,6,2,646,4,4,15,15,3250
90,1,297,0,90,3,4,,0,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,Défense Spéciale,647,741,646,646,6,2,646,5,5,15,15,3250
95,1,297,0,95,3,4,,0,333,,1,-1,5,5,1,,0,120,30,5,646,646,generation-v,kyurem,kyurem,0,1,6,5,5,5,Generation V,Glace,Vitesse,647,741,646,646,6,2,646,6,6,15,15,3250
91,1,261,35,91,3,10,,0,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,PV,648,744,647,647,8,2,647,1,1,2,2,485
72,1,261,35,72,3,10,,0,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,Attaque,648,744,647,647,8,2,647,2,2,2,2,485
90,1,261,35,90,3,10,,0,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,Défense,648,744,647,647,8,2,647,3,3,2,2,485
129,1,261,35,129,3,10,,3,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,Attaque Spéciale,648,744,647,647,8,2,647,4,4,2,2,485
90,1,261,35,90,3,10,,0,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,Défense Spéciale,648,744,647,647,8,2,647,5,5,2,2,485
108,1,261,35,108,3,10,,0,334,,1,-1,5,5,1,,0,80,14,5,647,647,generation-v,keldeo,keldeo-ordinary,0,1,6,5,5,5,Generation V,Combat,Vitesse,648,744,647,647,8,2,647,6,6,2,2,485
100,1,270,100,100,3,9,,0,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,PV,649,746,648,648,12,2,648,1,1,14,14,65
77,1,270,100,77,3,9,,0,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,Attaque,649,746,648,648,12,2,648,2,2,14,14,65
77,1,270,100,77,3,9,,0,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,Défense,649,746,648,648,12,2,648,3,3,14,14,65
128,1,270,100,128,3,9,,1,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,Attaque Spéciale,649,746,648,648,12,2,648,4,4,14,14,65
128,1,270,100,128,3,9,,1,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,Défense Spéciale,649,746,648,648,12,2,648,5,5,14,14,65
90,1,270,100,90,3,9,,1,335,,1,-1,5,5,1,,0,120,6,5,648,648,generation-v,meloetta,meloetta-aria,0,1,6,5,5,5,Generation V,Psy,Vitesse,649,746,648,648,12,2,648,6,6,14,14,65
71,1,270,0,71,3,7,,0,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,PV,650,748,649,649,12,2,649,1,1,9,9,825
120,1,270,0,120,3,7,,1,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,Attaque,650,748,649,649,12,2,649,2,2,9,9,825
95,1,270,0,95,3,7,,0,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,Défense,650,748,649,649,12,2,649,3,3,9,9,825
120,1,270,0,120,3,7,,1,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,Attaque Spéciale,650,748,649,649,12,2,649,4,4,9,9,825
95,1,270,0,95,3,7,,0,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,Défense Spéciale,650,748,649,649,12,2,649,5,5,9,9,825
99,1,270,0,99,3,7,,1,336,,1,-1,5,5,1,,0,120,15,5,649,649,generation-v,genesect,genesect,0,1,6,5,5,5,Generation V,Acier,Vitesse,650,748,649,649,12,2,649,6,6,9,9,825
88,1,239,70,88,45,5,,0,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,PV,653,751,652,652,6,2,652,1,1,2,2,900
107,1,239,70,107,45,5,,0,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,Attaque,653,751,652,652,6,2,652,2,2,2,2,900
122,1,239,70,122,45,5,,3,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,Défense,653,751,652,652,6,2,652,3,3,2,2,900
74,1,239,70,74,45,5,,0,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,Attaque Spéciale,653,751,652,652,6,2,652,4,4,2,2,900
75,1,239,70,75,45,5,,0,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,Défense Spéciale,653,751,652,652,6,2,652,5,5,2,2,900
64,1,239,70,64,45,5,,0,337,651,0,1,6,6,4,,0,20,16,6,652,652,generation-vi,chesnaught,chesnaught,0,1,6,5,5,6,Generation VI,Combat,Vitesse,653,751,652,652,6,2,652,6,6,2,2,900
75,1,240,70,75,45,8,,0,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,PV,656,754,655,655,6,2,655,1,1,14,14,390
69,1,240,70,69,45,8,,0,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,Attaque,656,754,655,655,6,2,655,2,2,14,14,390
72,1,240,70,72,45,8,,0,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,Défense,656,754,655,655,6,2,655,3,3,14,14,390
114,1,240,70,114,45,8,,3,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,Attaque Spéciale,656,754,655,655,6,2,655,4,4,14,14,390
100,1,240,70,100,45,8,,0,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,Défense Spéciale,656,754,655,655,6,2,655,5,5,14,14,390
104,1,240,70,104,45,8,,0,338,654,0,1,6,6,4,,0,20,15,6,655,655,generation-vi,delphox,delphox,0,1,6,5,5,6,Generation VI,Psy,Vitesse,656,754,655,655,6,2,655,6,6,14,14,390
72,1,239,70,72,45,2,,0,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,PV,659,757,658,658,12,2,658,1,1,17,17,400
95,1,239,70,95,45,2,,0,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,Attaque,659,757,658,658,12,2,658,2,2,17,17,400
67,1,239,70,67,45,2,,0,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,Défense,659,757,658,658,12,2,658,3,3,17,17,400
103,1,239,70,103,45,2,,0,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,Attaque Spéciale,659,757,658,658,12,2,658,4,4,17,17,400
71,1,239,70,71,45,2,,0,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,Défense Spéciale,659,757,658,658,12,2,658,5,5,17,17,400
122,1,239,70,122,45,2,,3,339,657,0,1,6,6,4,,0,20,15,6,658,658,generation-vi,greninja,greninja,0,1,6,5,5,6,Generation VI,Ténèbres,Vitesse,659,757,658,658,12,2,658,6,6,17,17,400
85,1,148,70,85,127,3,,2,340,659,0,4,6,6,2,,0,15,10,6,660,660,generation-vi,diggersby,diggersby,0,1,6,5,5,6,Generation VI,Sol,PV,661,761,660,660,6,2,660,1,1,5,5,424
56,1,148,70,56,127,3,,0,340,659,0,4,6,6,2,,0,15,10,6,660,660,generation-vi,diggersby,diggersby,0,1,6,5,5,6,Generation VI,Sol,Attaque,661,761,660,660,6,2,660,2,2,5,5,424
77,1,148,70,77,127,3,,0,340,659,0,4,6,6,2,,0,15,10,6,660,660,generation-vi,diggersby,diggersby,0,1,6,5,5,6,Generation VI,Sol,Défense,661,761,660,660,6,2,660,3,3,5,5,424
50,1,148,70,50,127,3,,0,340,659,0,4,6,6,2,,0,15,10,6,660,660,generation-vi,diggersby,diggersby,0,1,6,5,5,6,Generation VI,Sol,Attaque Spéciale,661,761,660,660,6,2,660,4,4,5,5,424
